Training with CNNTD3 on cuda for 60 epochs, reward=harsh
2026-07-08 18:37 | WARNING  | The state dimension 4 of r0 is larger than the desired dimension 3, the state dimension is truncated
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.89, 1.28, 0.13]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_7 at state [7.48, 8.12, 0.14]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.85, 3.28, 0.79]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.93, 2.41, -0.32]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.81, 6.14, 0.12]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_4 at state [8.43, 5.77, -1.33]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_4 at state [9.71, 4.95, 1.41]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_1 at state [6.85, 4.95, -1.96]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_4 at state [3.14, 1.54, 0.13]
2026-07-08 18:39 | WARNING  | robot_0 collided with obstacle_8 at state [9.85, 3.44, 0.79]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_4 at state [8.35, 6.22, 0.42]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_7 at state [3.72, 6.25, -0.6]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_7 at state [6.6, 4.05, 1.26]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [2.26, 0.17, -0.67]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_6 at state [5.16, 8.76, -2.0]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_5 at state [3.79, 0.84, 0.63]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_3 at state [8.46, 1.92, 0.99]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_6 at state [3.27, 4.93, -0.15]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_7 at state [2.24, 3.43, 0.34]
